STUDENTNUMBER,COURSE_CD,COURSE_TITLE,COURSE_VERSION,COURSE_ATTEMPT_STATUS,MODE,TYPE,ORG_UNIT_CD,COMMENCEMENT_DT,ENROLLED_CURRENT_TP,ENROLLED_YR,STUDENT_TYPE,CREDIT_POINTS_REQUIRED,ADVANCED STANDING CP,COMPLETED_CREDIT_POINTS,OUTSTANDING_POINTS,Course Location,Completed Units,Adv Stnd Units,Unit Sets (Completed),Unit Sets (Non-Completed)
BA232,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"CRIM100 TRI-1 2021 OL
CRIM107 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
WRIT102 TRI-2 2021 OL",,,CRIM012.4 N Criminology (Extended Major)
BA233,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,42786,Yes,Yes,Domestic,144,12,48,96,ARMIDALE,"ANCH109 TRI-2 2021 OL
ANCH111 TRI-2 2021 OL
ENCO102 TRI-2 2017 OL
HUMS103 TRI-2 2018 OL
ANCH328 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","HASS101 
WRIT102 ",,"ANHIST001.5 N Ancient History (Major)
WRITIN011.3 N Writing (Minor)"
BA234,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,Yes,Domestic,144,78,84,60,ARMIDALE,LING366 TRI-3 2021 OL,"EDCX246 
EDEE100 
EDEE112 
EDLT390 
EDSE101 
EDSP245 
EDSP300 
IDIG102 
OORA200 
OORA300 
PEAC100 
SOCY100 
WRIT102 ",,"INSTUD011.4 N Indigenous Studies (Minor)
SOCIOL001.7 N Sociology (Major)"
BA235,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,43297,Yes,Yes,Domestic,144,72,84,60,ARMIDALE,"BCSS101 TRI-1 2019 OL
LING369 TRI-3 2021 OL","BIOL110 
LING101 
LING353 
PSYC101 
PSYC102 
UNSP1XX24 
UNSP2XX18 ",,"LINGUI012.3 N Linguistics (Extended Major)
PSYCHO012.2 N Psychology (Extended Major)"
BA236,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,48,54,90,ARMIDALE,HASS100 TRI-2 2021 OL,"INDN101 
INDN102 
INDN201 
INDN202 
INDN301 
INDN302 
INDN315 
INDN441 ",,INDONE012.4 N Indonesian (Extended Major)
BA237,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,40224,Yes,Yes,Domestic,144,18,84,60,ARMIDALE,"ARPA102 TRI-1 2012 OF
ENCO307 TRI-1 2012 OF
HIST150 TRI-1 2012 OF
ARPA105 TRI-2 2016 OL
ARPA306 TRI-2 2016 OL
ARPA356 TRI-2 2016 OF
HASS100 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
HIST351 TRI-3 2021 OL
MM200 TRI-3 2016 OF
RELS184 TRI-3 2021 OL","ARPA104 
ARPA352 
MM105 ",,ARCH001.3 N Archaeology
BA238,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,ITALIA012.4 N Italian (Extended Major)
BA239,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,12,36,108,ARMIDALE,"HASS100 TRI-2 2021 ON
HASS101 TRI-2 2021 ON
CRIM101 TRI-3 2021 OL
CRIM244 TRI-3 2021 OL","PSYC101 
SOCY110 ",,CRIM002.4 N Criminology (Major)
BA240,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,WRITIN001.8 N Writing (Major)
BA241,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,18,18,126,ARMIDALE,,"HINQ100 
RELS180 
WRIT101 ",,"ENGLIS011.5 N English (Minor)
WRITIN001.8 N Writing (Major)"
BA242,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"RELS180 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
HASS101 TRI-2 2021 OL
RELS182 TRI-2 2021 OL",,,HISTOR001.9 N History (Major)
BA243,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44229,Yes,Yes,Domestic,144,6,24,120,ARMIDALE,"CLLA304 TRI-1 2021 OL
CLLA303 TRI-2 2021 OL
HUMS301 TRI-3 2021 OL",CLLA302 ,,
BA244,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BA245,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44375,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"ANHIST001.8 N Ancient History (Major)
STRELI001.8 N Studies in Religion (Major)"
BA246,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,LINGUI001.7 N Linguistics (Major)
BA247,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44229,No,No,Domestic,144,60,60,84,ARMIDALE,,"BCHM210 
BCHM220 
CHEM110 
CHEM120 
ECOL100 
GENE2XX06 
MICR220 
MICR350 
MTHS110 
STAT100 ",,PGEOGR012.2 N Physical Geography (Extended Major)
BA248,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,12,54,90,ARMIDALE,"CRIM104 TRI-1 2021 OL
CRIM107 TRI-1 2021 OL
SOCY100 TRI-1 2021 OL
HASS100 TRI-2 2021 ON
HASS101 TRI-2 2021 ON
PSYC102 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","CRIM100 
PSYC101 ",,PSYCHO001.6 N Psychology (Major)
BA249,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"ARPA107 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL",,,"ARCH001.7 N Archaeology (Major)
HISTOR001.9 N History (Major)"
BA250,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,42,48,96,ARMIDALE,WRIT101 TRI-3 2021 OL,"ANPR211 
BIOL120 
CHEM110 
GENE210 
RSNR110 
RSNR120 
WRIT102 ",,"SOCIOL011.4 N Sociology (Minor)
WRITIN001.8 N Writing (Major)"
BA251,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"HASS100 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
ANCH112 TRI-3 2021 OL
HINQ100 TRI-3 2021 OL
RELS184 TRI-3 2021 OL",,,HISTOR001.9 N History (Major)
BA252,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,Yes,Domestic,144,0,18,126,ARMIDALE,"WRIT101 TRI-1 2021 OL
HASS100 TRI-2 2021 OL
ARPA100 TRI-3 2021 OL",,,ANHIST012.4 N Ancient History (Extended Major)
BA253,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44494,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"ENGL101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,WRITIN001.8 N Writing (Major)
BA254,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,42786,No,No,Domestic,144,24,24,120,ARMIDALE,,"ANCH111 
CRIM100 
CRIM101 
CRIM104 ",,"ANHIST011.4 N Ancient History (Minor)
CRIM002.4 N Criminology (Major)"
BA255,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"HINQ100 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,"CLASLA011.3 N Classical Languages (Minor)
ITALIA001.6 N Italian (Major)
MMEUHIS001.1 N Medieval and Early Modern Europe (Major)"
BA256,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,114,126,18,ARMIDALE,"ENGL304 TRI-2 2021 OL
SOCY374 TRI-3 2021 OL","CIJ210 
HASS100 
INDN101 
INDN102 
INDN201 
INDN202 
INDN301 
INDN302 
INDN315 
JAPN101 
JAPN102 
JAPN201 
JAPN215 
LING101 
LING102 
LING350 
SOCY100 
SOCY110 
SOCY321 ",,"INDONE001.6 N Indonesian (Major)
JAPANE011.3 N Japanese (Minor)"
BA257,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,6,12,132,ARMIDALE,WRIT101 TRI-3 2021 OL,UNSP1XX06 ,,STRELI001.8 N Studies in Religion (Major)
BA258,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44076,No,Yes,Domestic,144,24,30,114,ARMIDALE,SPAN101 TRI-3 2020 OL,"FREN102 
GRMN101 
GRMN102 
ITAL101 ",,ENGLIS001.9 N English (Major)
BA259,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44375,No,No,Domestic,144,12,30,114,ARMIDALE,"HASS101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL
HIST303 TRI-3 2021 OL","ENGL103 
HINQ100 ",,"ENGLIS001.9 N English (Major)
HISTOR001.9 N History (Major)"
BA260,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,36,36,108,ARMIDALE,,"CRIM100 
PSYC101 
PSYC102 
PSYC200 
SOCY110 
WRIT101 ",,PSYCHO001.6 N Psychology (Major)
BA261,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,Yes,Domestic,144,0,6,138,ARMIDALE,WRIT101 TRI-3 2021 OL,,,"FRENCH001.5 N French (Major)
GERMAN001.4 N German (Major)
ITALIA001.4 N Italian (Major)"
BA262,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44250,Yes,Yes,Domestic,144,42,66,78,ARMIDALE,"HASS100 TRI-1 2021 OL
PHIL151 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
PHIL102 TRI-3 2021 OL","EDCX246 
EDIT124 
EDIT313 
ENGL103 
HIST1XX06 
RELS1XX06 
SOCY110 ",,"HISTOR001.9 N History (Major)
PHILOS001.7 N Philosophy (Major)"
